Flow Name,Suite Name,Flow Location,Pattern Name
GF_glink_phy2_PMAD_BIST_nearend_lpbk_NV,rv_phy_d2dns_preamble_ctn_apbdiv8_40ns_043025_3,debug_0505_noneScan,rv_phy_d2dns_preamble_ctn_apbdiv8_40ns_043025_3
GF_glink_phy2_PMAD_BIST_nearend_lpbk_NV,glink_phy2_PMAD_BIST_nearend_lpbk_NV,debug_0505_noneScan,glink_phy2_PMAD_BIST_nearend_lpbk_050325_2
GF_PCS1_PHY1_pcie_intlpbk_ber_alllanes_gen_1_NV,rv_top_pad_reset_40ns_042325_7,debug_0505_noneScan,rv_top_pad_reset_40ns_042325_7
GF_PCS1_PHY1_pcie_intlpbk_ber_alllanes_gen_1_NV,rv_top_volatilerawunlock_40ns_041625_3,debug_0505_noneScan,rv_top_volatilerawunlock_40ns_041625_3
GF_PCS1_PHY1_pcie_intlpbk_ber_alllanes_gen_1_NV,rv_scs_resetctn1ghz_tdr_40ns_042025_5,debug_0505_noneScan,rv_scs_resetctn1ghz_tdr_40ns_042025_5
GF_PCS1_PHY1_pcie_intlpbk_ber_alllanes_gen_1_NV,rv_ss_resetClkDef_tdr_40ns_042525_7,debug_0505_noneScan,rv_ss_resetClkDef_tdr_40ns_042525_7
GF_PCS1_PHY1_pcie_intlpbk_ber_alllanes_gen_1_NV,rv_phy_pcs_preamble_ctn_40ns_043025_4,debug_0505_noneScan,rv_phy_pcs_preamble_ctn_40ns_043025_4
GF_PCS1_PHY1_pcie_intlpbk_ber_alllanes_gen_1_NV,PCS1_PHY1_pcie_intlpbk_ber_alllanes_gen_1_NV,debug_0505_noneScan,PCS1_PHY1_pcie_intlpbk_ber_alllanes_gen_1_050325_2
GF_PCS1_PHY0_pcie_intlpbk_ber_alllanes_gen_1_NV,rv_top_pad_reset_40ns_042325_7,debug_0505_noneScan,rv_top_pad_reset_40ns_042325_7
GF_PCS1_PHY0_pcie_intlpbk_ber_alllanes_gen_1_NV,rv_top_volatilerawunlock_40ns_041625_3,debug_0505_noneScan,rv_top_volatilerawunlock_40ns_041625_3
GF_PCS1_PHY0_pcie_intlpbk_ber_alllanes_gen_1_NV,rv_scs_resetctn1ghz_tdr_40ns_042025_5,debug_0505_noneScan,rv_scs_resetctn1ghz_tdr_40ns_042025_5
GF_PCS1_PHY0_pcie_intlpbk_ber_alllanes_gen_1_NV,rv_ss_resetClkDef_tdr_40ns_042525_7,debug_0505_noneScan,rv_ss_resetClkDef_tdr_40ns_042525_7
GF_PCS1_PHY0_pcie_intlpbk_ber_alllanes_gen_1_NV,rv_phy_pcs_preamble_ctn_40ns_043025_4,debug_0505_noneScan,rv_phy_pcs_preamble_ctn_40ns_043025_4
GF_PCS1_PHY0_pcie_intlpbk_ber_alllanes_gen_1_NV,PCS1_PHY0_pcie_intlpbk_ber_alllanes_gen_1_NV,debug_0505_noneScan,PCS1_PHY0_pcie_intlpbk_ber_alllanes_gen_1_050325_2
GF_return_from_main_1p_solo_NV,rv_top_pad_reset_40ns_042325_7,debug_0505_noneScan,rv_top_pad_reset_40ns_042325_7
GF_return_from_main_1p_solo_NV,rv_top_volatilerawunlock_40ns_041625_3,debug_0505_noneScan,rv_top_volatilerawunlock_40ns_041625_3
GF_return_from_main_1p_solo_NV,load_runtime_042825_1,debug_0505_noneScan,load_runtime_042825_1
GF_return_from_main_1p_solo_NV,return_from_main_1p_solo_NV,debug_0505_noneScan,return_from_main_1p_solo_050425_1
GF_PCS0_PHY3_pllbist_pcie_gen3_plus_NV,rv_top_pad_reset_40ns_042325_7,debug_0505_noneScan,rv_top_pad_reset_40ns_042325_7
GF_PCS0_PHY3_pllbist_pcie_gen3_plus_NV,rv_top_volatilerawunlock_40ns_041625_3,debug_0505_noneScan,rv_top_volatilerawunlock_40ns_041625_3
GF_PCS0_PHY3_pllbist_pcie_gen3_plus_NV,rv_scs_resetctn1ghz_tdr_40ns_042025_5,debug_0505_noneScan,rv_scs_resetctn1ghz_tdr_40ns_042025_5
GF_PCS0_PHY3_pllbist_pcie_gen3_plus_NV,rv_ss_resetClkDef_tdr_40ns_042525_7,debug_0505_noneScan,rv_ss_resetClkDef_tdr_40ns_042525_7
GF_PCS0_PHY3_pllbist_pcie_gen3_plus_NV,rv_phy_pcs_preamble_ctn_40ns_043025_4,debug_0505_noneScan,rv_phy_pcs_preamble_ctn_40ns_043025_4
GF_PCS0_PHY3_pllbist_pcie_gen3_plus_NV,PCS0_PHY3_pllbist_pcie_gen3_plus_NV,debug_0505_noneScan,PCS0_PHY3_pllbist_pcie_gen3_plus_050325_2
GF_PCS0_PHY0_pllbist_pcie_gen1_2_NV,rv_top_pad_reset_40ns_042325_7,debug_0505_noneScan,rv_top_pad_reset_40ns_042325_7
GF_PCS0_PHY0_pllbist_pcie_gen1_2_NV,rv_top_volatilerawunlock_40ns_041625_3,debug_0505_noneScan,rv_top_volatilerawunlock_40ns_041625_3
GF_PCS0_PHY0_pllbist_pcie_gen1_2_NV,rv_scs_resetctn1ghz_tdr_40ns_042025_5,debug_0505_noneScan,rv_scs_resetctn1ghz_tdr_40ns_042025_5
GF_PCS0_PHY0_pllbist_pcie_gen1_2_NV,rv_ss_resetClkDef_tdr_40ns_042525_7,debug_0505_noneScan,rv_ss_resetClkDef_tdr_40ns_042525_7
GF_PCS0_PHY0_pllbist_pcie_gen1_2_NV,rv_phy_pcs_preamble_ctn_40ns_043025_4,debug_0505_noneScan,rv_phy_pcs_preamble_ctn_40ns_043025_4
GF_PCS0_PHY0_pllbist_pcie_gen1_2_NV,PCS0_PHY0_pllbist_pcie_gen1_2_NV,debug_0505_noneScan,PCS0_PHY0_pllbist_pcie_gen1_2_050325_2
GF_rv_ema_fgw_rd_dbuf_40ns_NV,rv_top_pad_reset_40ns_042325_7,debug_0505_noneScan,rv_top_pad_reset_40ns_042325_7
GF_rv_ema_fgw_rd_dbuf_40ns_NV,rv_top_volatilerawunlock_40ns_041625_3,debug_0505_noneScan,rv_top_volatilerawunlock_40ns_041625_3
GF_rv_ema_fgw_rd_dbuf_40ns_NV,rv_scs_resetctn1ghz_tdr_40ns_042025_5,debug_0505_noneScan,rv_scs_resetctn1ghz_tdr_40ns_042025_5
GF_rv_ema_fgw_rd_dbuf_40ns_NV,rv_ss_resetClkDef_tdr_40ns_042525_7,debug_0505_noneScan,rv_ss_resetClkDef_tdr_40ns_042525_7
GF_rv_ema_fgw_rd_dbuf_40ns_NV,rv_ema_fgw_rd_dbuf_40ns_NV,debug_0505_noneScan,rv_ema_fgw_rd_dbuf_40ns_050525_1
GF_PCS1_PHY2_pcie_intlpbk_ber_alllanes_gen_1_NV,rv_top_pad_reset_40ns_042325_7,debug_0505_noneScan,rv_top_pad_reset_40ns_042325_7
GF_PCS1_PHY2_pcie_intlpbk_ber_alllanes_gen_1_NV,rv_top_volatilerawunlock_40ns_041625_3,debug_0505_noneScan,rv_top_volatilerawunlock_40ns_041625_3
GF_PCS1_PHY2_pcie_intlpbk_ber_alllanes_gen_1_NV,rv_scs_resetctn1ghz_tdr_40ns_042025_5,debug_0505_noneScan,rv_scs_resetctn1ghz_tdr_40ns_042025_5
GF_PCS1_PHY2_pcie_intlpbk_ber_alllanes_gen_1_NV,rv_ss_resetClkDef_tdr_40ns_042525_7,debug_0505_noneScan,rv_ss_resetClkDef_tdr_40ns_042525_7
GF_PCS1_PHY2_pcie_intlpbk_ber_alllanes_gen_1_NV,rv_phy_pcs_preamble_ctn_40ns_043025_4,debug_0505_noneScan,rv_phy_pcs_preamble_ctn_40ns_043025_4
GF_PCS1_PHY2_pcie_intlpbk_ber_alllanes_gen_1_NV,PCS1_PHY2_pcie_intlpbk_ber_alllanes_gen_1_NV,debug_0505_noneScan,PCS1_PHY2_pcie_intlpbk_ber_alllanes_gen_1_050325_2
GF_PCS1_PHY3_pcie_intlpbk_ber_alllanes_gen_1_NV,rv_top_pad_reset_40ns_042325_7,debug_0505_noneScan,rv_top_pad_reset_40ns_042325_7
GF_PCS1_PHY3_pcie_intlpbk_ber_alllanes_gen_1_NV,rv_top_volatilerawunlock_40ns_041625_3,debug_0505_noneScan,rv_top_volatilerawunlock_40ns_041625_3
GF_PCS1_PHY3_pcie_intlpbk_ber_alllanes_gen_1_NV,rv_scs_resetctn1ghz_tdr_40ns_042025_5,debug_0505_noneScan,rv_scs_resetctn1ghz_tdr_40ns_042025_5
GF_PCS1_PHY3_pcie_intlpbk_ber_alllanes_gen_1_NV,rv_ss_resetClkDef_tdr_40ns_042525_7,debug_0505_noneScan,rv_ss_resetClkDef_tdr_40ns_042525_7
GF_PCS1_PHY3_pcie_intlpbk_ber_alllanes_gen_1_NV,rv_phy_pcs_preamble_ctn_40ns_043025_4,debug_0505_noneScan,rv_phy_pcs_preamble_ctn_40ns_043025_4
GF_PCS1_PHY3_pcie_intlpbk_ber_alllanes_gen_1_NV,PCS1_PHY3_pcie_intlpbk_ber_alllanes_gen_1_NV,debug_0505_noneScan,PCS1_PHY3_pcie_intlpbk_ber_alllanes_gen_1_050325_2
GF_PCS1_PHY2_pllbist_pcie_gen1_2_NV,rv_top_pad_reset_40ns_042325_7,debug_0505_noneScan,rv_top_pad_reset_40ns_042325_7
GF_PCS1_PHY2_pllbist_pcie_gen1_2_NV,rv_top_volatilerawunlock_40ns_041625_3,debug_0505_noneScan,rv_top_volatilerawunlock_40ns_041625_3
GF_PCS1_PHY2_pllbist_pcie_gen1_2_NV,rv_scs_resetctn1ghz_tdr_40ns_042025_5,debug_0505_noneScan,rv_scs_resetctn1ghz_tdr_40ns_042025_5
GF_PCS1_PHY2_pllbist_pcie_gen1_2_NV,rv_ss_resetClkDef_tdr_40ns_042525_7,debug_0505_noneScan,rv_ss_resetClkDef_tdr_40ns_042525_7
GF_PCS1_PHY2_pllbist_pcie_gen1_2_NV,rv_phy_pcs_preamble_ctn_40ns_043025_4,debug_0505_noneScan,rv_phy_pcs_preamble_ctn_40ns_043025_4
GF_PCS1_PHY2_pllbist_pcie_gen1_2_NV,PCS1_PHY2_pllbist_pcie_gen1_2_NV,debug_0505_noneScan,PCS1_PHY2_pllbist_pcie_gen1_2_050325_2
GF_PCS0_PHY1_pcie_intlpbk_ber_lane2_gen_5_NV,rv_top_pad_reset_40ns_042325_7,debug_0505_noneScan,rv_top_pad_reset_40ns_042325_7
GF_PCS0_PHY1_pcie_intlpbk_ber_lane2_gen_5_NV,rv_top_volatilerawunlock_40ns_041625_3,debug_0505_noneScan,rv_top_volatilerawunlock_40ns_041625_3
GF_PCS0_PHY1_pcie_intlpbk_ber_lane2_gen_5_NV,rv_scs_resetctn1ghz_tdr_40ns_042025_5,debug_0505_noneScan,rv_scs_resetctn1ghz_tdr_40ns_042025_5
GF_PCS0_PHY1_pcie_intlpbk_ber_lane2_gen_5_NV,rv_ss_resetClkDef_tdr_40ns_042525_7,debug_0505_noneScan,rv_ss_resetClkDef_tdr_40ns_042525_7
GF_PCS0_PHY1_pcie_intlpbk_ber_lane2_gen_5_NV,rv_phy_pcs_preamble_ctn_40ns_043025_4,debug_0505_noneScan,rv_phy_pcs_preamble_ctn_40ns_043025_4
GF_PCS0_PHY1_pcie_intlpbk_ber_lane2_gen_5_NV,PCS0_PHY1_pcie_intlpbk_ber_lane2_gen_5_NV,debug_0505_noneScan,PCS0_PHY1_pcie_intlpbk_ber_lane2_gen_5_050325_2
GF_PCS1_PHY0_pcie_intlpbk_ber_lane1_gen_5_NV,rv_top_pad_reset_40ns_042325_7,debug_0505_noneScan,rv_top_pad_reset_40ns_042325_7
GF_PCS1_PHY0_pcie_intlpbk_ber_lane1_gen_5_NV,rv_top_volatilerawunlock_40ns_041625_3,debug_0505_noneScan,rv_top_volatilerawunlock_40ns_041625_3
GF_PCS1_PHY0_pcie_intlpbk_ber_lane1_gen_5_NV,rv_scs_resetctn1ghz_tdr_40ns_042025_5,debug_0505_noneScan,rv_scs_resetctn1ghz_tdr_40ns_042025_5
GF_PCS1_PHY0_pcie_intlpbk_ber_lane1_gen_5_NV,rv_ss_resetClkDef_tdr_40ns_042525_7,debug_0505_noneScan,rv_ss_resetClkDef_tdr_40ns_042525_7
GF_PCS1_PHY0_pcie_intlpbk_ber_lane1_gen_5_NV,rv_phy_pcs_preamble_ctn_40ns_043025_4,debug_0505_noneScan,rv_phy_pcs_preamble_ctn_40ns_043025_4
GF_PCS1_PHY0_pcie_intlpbk_ber_lane1_gen_5_NV,PCS1_PHY0_pcie_intlpbk_ber_lane1_gen_5_NV,debug_0505_noneScan,PCS1_PHY0_pcie_intlpbk_ber_lane1_gen_5_050325_2
GF_bootrom_rom_patch_NV,rv_top_pad_reset_40ns_042325_7,debug_0505_noneScan,rv_top_pad_reset_40ns_042325_7
GF_bootrom_rom_patch_NV,rv_top_volatilerawunlock_40ns_041625_3,debug_0505_noneScan,rv_top_volatilerawunlock_40ns_041625_3
GF_bootrom_rom_patch_NV,bootrom_rom_patch_NV,debug_0505_noneScan,bootrom_rom_patch_050525_1
GF_rcc_ifd_m0_mbist_4NECOFIX_NV,rv_mbist_preamble_0_40ns_042525_8,debug_0505_noneScan,rv_mbist_preamble_0_40ns_042525_8
GF_rcc_ifd_m0_mbist_4NECOFIX_NV,rcc_ifd_m0_mbist_4NECOFIX_NV,debug_0505_noneScan,rcc_ifd_m0_mbist_4NECOFIX_050425_1
GF_PCS0_PHY2_pcie_intlpbk_ber_lane2_gen_1_NV,rv_top_pad_reset_40ns_042325_7,debug_0505_noneScan,rv_top_pad_reset_40ns_042325_7
GF_PCS0_PHY2_pcie_intlpbk_ber_lane2_gen_1_NV,rv_top_volatilerawunlock_40ns_041625_3,debug_0505_noneScan,rv_top_volatilerawunlock_40ns_041625_3
GF_PCS0_PHY2_pcie_intlpbk_ber_lane2_gen_1_NV,rv_scs_resetctn1ghz_tdr_40ns_042025_5,debug_0505_noneScan,rv_scs_resetctn1ghz_tdr_40ns_042025_5
GF_PCS0_PHY2_pcie_intlpbk_ber_lane2_gen_1_NV,rv_ss_resetClkDef_tdr_40ns_042525_7,debug_0505_noneScan,rv_ss_resetClkDef_tdr_40ns_042525_7
GF_PCS0_PHY2_pcie_intlpbk_ber_lane2_gen_1_NV,rv_phy_pcs_preamble_ctn_40ns_043025_4,debug_0505_noneScan,rv_phy_pcs_preamble_ctn_40ns_043025_4
GF_PCS0_PHY2_pcie_intlpbk_ber_lane2_gen_1_NV,PCS0_PHY2_pcie_intlpbk_ber_lane2_gen_1_NV,debug_0505_noneScan,PCS0_PHY2_pcie_intlpbk_ber_lane2_gen_1_050325_2
GF_PCS1_PHY3_pcie_intlpbk_ber_lane1_gen_1_NV,rv_top_pad_reset_40ns_042325_7,debug_0505_noneScan,rv_top_pad_reset_40ns_042325_7
GF_PCS1_PHY3_pcie_intlpbk_ber_lane1_gen_1_NV,rv_top_volatilerawunlock_40ns_041625_3,debug_0505_noneScan,rv_top_volatilerawunlock_40ns_041625_3
GF_PCS1_PHY3_pcie_intlpbk_ber_lane1_gen_1_NV,rv_scs_resetctn1ghz_tdr_40ns_042025_5,debug_0505_noneScan,rv_scs_resetctn1ghz_tdr_40ns_042025_5
GF_PCS1_PHY3_pcie_intlpbk_ber_lane1_gen_1_NV,rv_ss_resetClkDef_tdr_40ns_042525_7,debug_0505_noneScan,rv_ss_resetClkDef_tdr_40ns_042525_7
GF_PCS1_PHY3_pcie_intlpbk_ber_lane1_gen_1_NV,rv_phy_pcs_preamble_ctn_40ns_043025_4,debug_0505_noneScan,rv_phy_pcs_preamble_ctn_40ns_043025_4
GF_PCS1_PHY3_pcie_intlpbk_ber_lane1_gen_1_NV,PCS1_PHY3_pcie_intlpbk_ber_lane1_gen_1_NV,debug_0505_noneScan,PCS1_PHY3_pcie_intlpbk_ber_lane1_gen_1_050325_2
GF_glink_phy3_PMAD_BIST_nearend_lpbk_NV,rv_top_pad_reset_40ns_042325_7,debug_0505_noneScan,rv_top_pad_reset_40ns_042325_7
GF_glink_phy3_PMAD_BIST_nearend_lpbk_NV,rv_top_volatilerawunlock_40ns_041625_3,debug_0505_noneScan,rv_top_volatilerawunlock_40ns_041625_3
GF_glink_phy3_PMAD_BIST_nearend_lpbk_NV,rv_scs_resetctn1ghz_tdr_40ns_042025_5,debug_0505_noneScan,rv_scs_resetctn1ghz_tdr_40ns_042025_5
GF_glink_phy3_PMAD_BIST_nearend_lpbk_NV,rv_ss_resetClkDef_tdr_40ns_042525_7,debug_0505_noneScan,rv_ss_resetClkDef_tdr_40ns_042525_7
GF_glink_phy3_PMAD_BIST_nearend_lpbk_NV,rv_phy_d2dns_preamble_ctn_apbdiv8_40ns_043025_3,debug_0505_noneScan,rv_phy_d2dns_preamble_ctn_apbdiv8_40ns_043025_3
GF_glink_phy3_PMAD_BIST_nearend_lpbk_NV,glink_phy3_PMAD_BIST_nearend_lpbk_NV,debug_0505_noneScan,glink_phy3_PMAD_BIST_nearend_lpbk_050325_2
GF_PCS1_PHY0_pllbist_pcie_gen3_plus_NV,rv_top_pad_reset_40ns_042325_7,debug_0505_noneScan,rv_top_pad_reset_40ns_042325_7
GF_PCS1_PHY0_pllbist_pcie_gen3_plus_NV,rv_top_volatilerawunlock_40ns_041625_3,debug_0505_noneScan,rv_top_volatilerawunlock_40ns_041625_3
GF_PCS1_PHY0_pllbist_pcie_gen3_plus_NV,rv_scs_resetctn1ghz_tdr_40ns_042025_5,debug_0505_noneScan,rv_scs_resetctn1ghz_tdr_40ns_042025_5
GF_PCS1_PHY0_pllbist_pcie_gen3_plus_NV,rv_ss_resetClkDef_tdr_40ns_042525_7,debug_0505_noneScan,rv_ss_resetClkDef_tdr_40ns_042525_7
GF_PCS1_PHY0_pllbist_pcie_gen3_plus_NV,rv_phy_pcs_preamble_ctn_40ns_043025_4,debug_0505_noneScan,rv_phy_pcs_preamble_ctn_40ns_043025_4
GF_PCS1_PHY0_pllbist_pcie_gen3_plus_NV,PCS1_PHY0_pllbist_pcie_gen3_plus_NV,debug_0505_noneScan,PCS1_PHY0_pllbist_pcie_gen3_plus_050325_2
GF_PCS1_PHY2_pcie_intlpbk_ber_lane0_gen_5_NV,rv_top_pad_reset_40ns_042325_7,debug_0505_noneScan,rv_top_pad_reset_40ns_042325_7
GF_PCS1_PHY2_pcie_intlpbk_ber_lane0_gen_5_NV,rv_top_volatilerawunlock_40ns_041625_3,debug_0505_noneScan,rv_top_volatilerawunlock_40ns_041625_3
GF_PCS1_PHY2_pcie_intlpbk_ber_lane0_gen_5_NV,rv_scs_resetctn1ghz_tdr_40ns_042025_5,debug_0505_noneScan,rv_scs_resetctn1ghz_tdr_40ns_042025_5
GF_PCS1_PHY2_pcie_intlpbk_ber_lane0_gen_5_NV,rv_ss_resetClkDef_tdr_40ns_042525_7,debug_0505_noneScan,rv_ss_resetClkDef_tdr_40ns_042525_7
GF_PCS1_PHY2_pcie_intlpbk_ber_lane0_gen_5_NV,rv_phy_pcs_preamble_ctn_40ns_043025_4,debug_0505_noneScan,rv_phy_pcs_preamble_ctn_40ns_043025_4
GF_PCS1_PHY2_pcie_intlpbk_ber_lane0_gen_5_NV,PCS1_PHY2_pcie_intlpbk_ber_lane0_gen_5_NV,debug_0505_noneScan,PCS1_PHY2_pcie_intlpbk_ber_lane0_gen_5_050325_2
GF_PCS0_PHY3_pcie_intlpbk_ber_lane3_gen_5_NV,rv_top_pad_reset_40ns_042325_7,debug_0505_noneScan,rv_top_pad_reset_40ns_042325_7
GF_PCS0_PHY3_pcie_intlpbk_ber_lane3_gen_5_NV,rv_top_volatilerawunlock_40ns_041625_3,debug_0505_noneScan,rv_top_volatilerawunlock_40ns_041625_3
GF_PCS0_PHY3_pcie_intlpbk_ber_lane3_gen_5_NV,rv_scs_resetctn1ghz_tdr_40ns_042025_5,debug_0505_noneScan,rv_scs_resetctn1ghz_tdr_40ns_042025_5
GF_PCS0_PHY3_pcie_intlpbk_ber_lane3_gen_5_NV,rv_ss_resetClkDef_tdr_40ns_042525_7,debug_0505_noneScan,rv_ss_resetClkDef_tdr_40ns_042525_7
GF_PCS0_PHY3_pcie_intlpbk_ber_lane3_gen_5_NV,rv_phy_pcs_preamble_ctn_40ns_043025_4,debug_0505_noneScan,rv_phy_pcs_preamble_ctn_40ns_043025_4
GF_PCS0_PHY3_pcie_intlpbk_ber_lane3_gen_5_NV,PCS0_PHY3_pcie_intlpbk_ber_lane3_gen_5_NV,debug_0505_noneScan,PCS0_PHY3_pcie_intlpbk_ber_lane3_gen_5_050325_2
GF_PCS1_PHY1_pcie_intlpbk_ber_lane0_gen_1_NV,rv_top_pad_reset_40ns_042325_7,debug_0505_noneScan,rv_top_pad_reset_40ns_042325_7
GF_PCS1_PHY1_pcie_intlpbk_ber_lane0_gen_1_NV,rv_top_volatilerawunlock_40ns_041625_3,debug_0505_noneScan,rv_top_volatilerawunlock_40ns_041625_3
GF_PCS1_PHY1_pcie_intlpbk_ber_lane0_gen_1_NV,rv_scs_resetctn1ghz_tdr_40ns_042025_5,debug_0505_noneScan,rv_scs_resetctn1ghz_tdr_40ns_042025_5
GF_PCS1_PHY1_pcie_intlpbk_ber_lane0_gen_1_NV,rv_ss_resetClkDef_tdr_40ns_042525_7,debug_0505_noneScan,rv_ss_resetClkDef_tdr_40ns_042525_7
GF_PCS1_PHY1_pcie_intlpbk_ber_lane0_gen_1_NV,rv_phy_pcs_preamble_ctn_40ns_043025_4,debug_0505_noneScan,rv_phy_pcs_preamble_ctn_40ns_043025_4
GF_PCS1_PHY1_pcie_intlpbk_ber_lane0_gen_1_NV,PCS1_PHY1_pcie_intlpbk_ber_lane0_gen_1_NV,debug_0505_noneScan,PCS1_PHY1_pcie_intlpbk_ber_lane0_gen_1_050325_2
GF_PCS0_PHY0_pcie_intlpbk_ber_lane3_gen_1_NV,rv_top_pad_reset_40ns_042325_7,debug_0505_noneScan,rv_top_pad_reset_40ns_042325_7
GF_PCS0_PHY0_pcie_intlpbk_ber_lane3_gen_1_NV,rv_top_volatilerawunlock_40ns_041625_3,debug_0505_noneScan,rv_top_volatilerawunlock_40ns_041625_3
GF_PCS0_PHY0_pcie_intlpbk_ber_lane3_gen_1_NV,rv_scs_resetctn1ghz_tdr_40ns_042025_5,debug_0505_noneScan,rv_scs_resetctn1ghz_tdr_40ns_042025_5
GF_PCS0_PHY0_pcie_intlpbk_ber_lane3_gen_1_NV,rv_ss_resetClkDef_tdr_40ns_042525_7,debug_0505_noneScan,rv_ss_resetClkDef_tdr_40ns_042525_7
GF_PCS0_PHY0_pcie_intlpbk_ber_lane3_gen_1_NV,rv_phy_pcs_preamble_ctn_40ns_043025_4,debug_0505_noneScan,rv_phy_pcs_preamble_ctn_40ns_043025_4
GF_PCS0_PHY0_pcie_intlpbk_ber_lane3_gen_1_NV,PCS0_PHY0_pcie_intlpbk_ber_lane3_gen_1_NV,debug_0505_noneScan,PCS0_PHY0_pcie_intlpbk_ber_lane3_gen_1_050325_2
GF_PCS0_PHY2_pllbist_pcie_gen3_plus_NV,rv_top_pad_reset_40ns_042325_7,debug_0505_noneScan,rv_top_pad_reset_40ns_042325_7
GF_PCS0_PHY2_pllbist_pcie_gen3_plus_NV,rv_top_volatilerawunlock_40ns_041625_3,debug_0505_noneScan,rv_top_volatilerawunlock_40ns_041625_3
GF_PCS0_PHY2_pllbist_pcie_gen3_plus_NV,rv_scs_resetctn1ghz_tdr_40ns_042025_5,debug_0505_noneScan,rv_scs_resetctn1ghz_tdr_40ns_042025_5
GF_PCS0_PHY2_pllbist_pcie_gen3_plus_NV,rv_ss_resetClkDef_tdr_40ns_042525_7,debug_0505_noneScan,rv_ss_resetClkDef_tdr_40ns_042525_7
GF_PCS0_PHY2_pllbist_pcie_gen3_plus_NV,rv_phy_pcs_preamble_ctn_40ns_043025_4,debug_0505_noneScan,rv_phy_pcs_preamble_ctn_40ns_043025_4
GF_PCS0_PHY2_pllbist_pcie_gen3_plus_NV,PCS0_PHY2_pllbist_pcie_gen3_plus_NV,debug_0505_noneScan,PCS0_PHY2_pllbist_pcie_gen3_plus_050325_2
GF_l1i_func_pat_b_NV,rv_top_pad_reset_40ns_042325_7,debug_0505_noneScan,rv_top_pad_reset_40ns_042325_7
GF_l1i_func_pat_b_NV,rv_top_volatilerawunlock_40ns_041625_3,debug_0505_noneScan,rv_top_volatilerawunlock_40ns_041625_3
GF_l1i_func_pat_b_NV,load_runtime_042825_1,debug_0505_noneScan,load_runtime_042825_1
GF_l1i_func_pat_b_NV,l1i_func_pat_b_NV,debug_0505_noneScan,l1i_func_pat_b_050425_1
GF_PCS0_PHY2_pcie_intlpbk_ber_lane0_gen_5_NV,rv_top_pad_reset_40ns_042325_7,debug_0505_noneScan,rv_top_pad_reset_40ns_042325_7
GF_PCS0_PHY2_pcie_intlpbk_ber_lane0_gen_5_NV,rv_top_volatilerawunlock_40ns_041625_3,debug_0505_noneScan,rv_top_volatilerawunlock_40ns_041625_3
GF_PCS0_PHY2_pcie_intlpbk_ber_lane0_gen_5_NV,rv_scs_resetctn1ghz_tdr_40ns_042025_5,debug_0505_noneScan,rv_scs_resetctn1ghz_tdr_40ns_042025_5
GF_PCS0_PHY2_pcie_intlpbk_ber_lane0_gen_5_NV,rv_ss_resetClkDef_tdr_40ns_042525_7,debug_0505_noneScan,rv_ss_resetClkDef_tdr_40ns_042525_7
GF_PCS0_PHY2_pcie_intlpbk_ber_lane0_gen_5_NV,rv_phy_pcs_preamble_ctn_40ns_043025_4,debug_0505_noneScan,rv_phy_pcs_preamble_ctn_40ns_043025_4
GF_PCS0_PHY2_pcie_intlpbk_ber_lane0_gen_5_NV,PCS0_PHY2_pcie_intlpbk_ber_lane0_gen_5_NV,debug_0505_noneScan,PCS0_PHY2_pcie_intlpbk_ber_lane0_gen_5_050325_2
GF_PCS1_PHY3_pcie_intlpbk_ber_lane3_gen_5_NV,rv_top_pad_reset_40ns_042325_7,debug_0505_noneScan,rv_top_pad_reset_40ns_042325_7
GF_PCS1_PHY3_pcie_intlpbk_ber_lane3_gen_5_NV,rv_top_volatilerawunlock_40ns_041625_3,debug_0505_noneScan,rv_top_volatilerawunlock_40ns_041625_3
GF_PCS1_PHY3_pcie_intlpbk_ber_lane3_gen_5_NV,rv_scs_resetctn1ghz_tdr_40ns_042025_5,debug_0505_noneScan,rv_scs_resetctn1ghz_tdr_40ns_042025_5
GF_PCS1_PHY3_pcie_intlpbk_ber_lane3_gen_5_NV,rv_ss_resetClkDef_tdr_40ns_042525_7,debug_0505_noneScan,rv_ss_resetClkDef_tdr_40ns_042525_7
GF_PCS1_PHY3_pcie_intlpbk_ber_lane3_gen_5_NV,rv_phy_pcs_preamble_ctn_40ns_043025_4,debug_0505_noneScan,rv_phy_pcs_preamble_ctn_40ns_043025_4
GF_PCS1_PHY3_pcie_intlpbk_ber_lane3_gen_5_NV,PCS1_PHY3_pcie_intlpbk_ber_lane3_gen_5_NV,debug_0505_noneScan,PCS1_PHY3_pcie_intlpbk_ber_lane3_gen_5_050325_2
GF_fgw_0_mbist_noTlbSc_NV,rv_mbist_preamble_0_40ns_042525_8,debug_0505_noneScan,rv_mbist_preamble_0_40ns_042525_8
GF_fgw_0_mbist_noTlbSc_NV,fgw_0_mbist_noTlbSc_NV,debug_0505_noneScan,fgw_0_mbist_noTlbSc_050425_1
GF_PCS0_PHY1_pcie_intlpbk_ber_lane0_gen_1_NV,rv_top_pad_reset_40ns_042325_7,debug_0505_noneScan,rv_top_pad_reset_40ns_042325_7
GF_PCS0_PHY1_pcie_intlpbk_ber_lane0_gen_1_NV,rv_top_volatilerawunlock_40ns_041625_3,debug_0505_noneScan,rv_top_volatilerawunlock_40ns_041625_3
